age,education,day,month,y,duration
35,secondary,16,jun,no,359
49,secondary,20,aug,no,278
37,secondary,15,may,no,102
41,secondary,2,jun,no,157
33,tertiary,21,nov,no,246
38,secondary,19,nov,no,295
52,primary,4,feb,no,82
54,primary,19,jun,no,200
50,primary,9,jun,no,199
34,secondary,17,jul,no,94
75,secondary,24,jun,no,316
32,secondary,21,may,no,143
30,secondary,12,aug,yes,507
29,secondary,27,may,no,574
32,secondary,12,may,no,272
42,tertiary,8,aug,no,118
26,tertiary,18,aug,no,134
58,tertiary,3,feb,no,140
51,primary,15,apr,no,87
35,tertiary,21,nov,no,240
32,tertiary,28,may,no,95
38,primary,12,may,no,114
52,secondary,30,may,no,153
36,secondary,6,jun,no,358
58,primary,18,jun,yes,259
24,secondary,4,jun,no,69
32,secondary,27,may,no,66
34,secondary,22,aug,no,238
35,secondary,19,aug,no,92
32,secondary,17,apr,no,211
53,secondary,16,jul,no,171
45,secondary,13,may,no,154
48,secondary,21,nov,no,82
35,secondary,8,may,no,302
47,tertiary,8,jul,no,161
57,tertiary,16,oct,yes,115
34,primary,24,jul,no,78
25,tertiary,30,apr,no,193
29,secondary,13,apr,yes,1036
39,secondary,31,jul,no,81
37,secondary,11,may,no,207
49,secondary,19,jun,no,109
30,primary,28,may,no,202
38,tertiary,6,may,no,17
46,tertiary,20,jun,no,652
46,secondary,20,aug,no,80
53,secondary,21,nov,no,168
44,secondary,3,sep,no,232
34,tertiary,8,aug,no,79
39,tertiary,9,jun,no,90
28,secondary,12,may,no,252
32,secondary,25,may,no,101
27,secondary,4,jun,no,216
49,secondary,19,nov,no,114
31,primary,12,may,no,149
34,primary,23,may,no,202
30,secondary,7,aug,no,72
54,primary,12,may,no,143
31,secondary,23,jul,no,194
28,tertiary,5,jun,yes,201
31,tertiary,21,nov,no,150
50,secondary,19,jun,no,26
53,secondary,19,feb,no,255
48,tertiary,10,nov,yes,248
38,tertiary,19,may,no,197
42,secondary,20,jun,no,216
34,secondary,11,jul,no,254
31,secondary,20,may,no,187
27,primary,22,jul,no,283
52,tertiary,18,aug,no,151
36,tertiary,29,jul,no,102
37,secondary,9,jul,no,259
19,primary,4,may,no,72
59,secondary,15,may,no,587
71,primary,14,jun,yes,293
40,tertiary,25,jul,no,357
51,secondary,6,may,no,216
52,tertiary,19,jun,no,574
40,primary,15,may,no,184
28,tertiary,2,feb,no,100
30,secondary,19,nov,no,473
42,primary,20,jun,no,235
55,primary,12,jun,no,217
49,secondary,12,may,no,76
53,secondary,20,may,no,535
46,secondary,5,aug,no,295
34,tertiary,21,nov,no,91
34,secondary,29,aug,no,273
38,tertiary,14,oct,no,322
21,tertiary,7,jul,no,404
52,unknown,11,jun,yes,706
27,tertiary,24,jun,no,136
59,tertiary,11,jul,no,189
42,secondary,12,aug,no,126
59,tertiary,17,nov,no,66
36,secondary,12,may,no,167
54,tertiary,18,may,no,17
31,secondary,14,may,no,303
48,secondary,2,jun,no,133
37,primary,7,may,no,71
29,secondary,6,feb,no,204
30,tertiary,27,feb,yes,192
34,tertiary,5,aug,no,109
54,tertiary,7,may,no,147
49,primary,14,may,no,167
41,tertiary,29,may,no,553
46,secondary,4,jun,no,242
56,primary,6,jun,no,432
54,tertiary,24,jul,no,82
37,secondary,31,jul,no,92
41,secondary,6,aug,no,438
59,tertiary,22,jun,no,177
33,tertiary,28,jan,no,233
34,primary,17,apr,no,76
60,primary,13,may,yes,1015
67,tertiary,13,feb,yes,706
29,secondary,16,may,no,131
53,tertiary,20,nov,yes,295
32,secondary,8,jul,no,529
57,secondary,13,may,no,44
41,secondary,11,mar,no,101
48,secondary,8,may,no,97
30,tertiary,29,jul,no,109
36,secondary,6,jun,no,136
44,tertiary,18,nov,no,198
48,tertiary,17,jun,no,1208
21,tertiary,8,jul,no,141
33,primary,16,jul,no,332
25,secondary,17,jun,no,68
31,secondary,9,jun,no,100
32,tertiary,30,apr,no,114
25,unknown,22,jul,yes,1037
55,secondary,29,jul,no,94
40,primary,9,jun,no,317
29,secondary,30,jan,no,327
24,secondary,3,feb,no,114
47,tertiary,21,nov,no,8
53,primary,27,may,no,233
47,secondary,6,may,no,179
38,secondary,9,jun,no,152
60,secondary,11,feb,yes,467
46,secondary,21,nov,no,281
50,secondary,9,jul,no,56
42,secondary,14,may,no,46
49,secondary,31,jul,no,56
46,tertiary,20,aug,no,50
30,secondary,18,may,no,98
32,secondary,30,jan,no,462
33,secondary,8,may,no,139
30,tertiary,4,feb,no,217
29,secondary,14,aug,no,151
44,primary,6,may,no,142
32,secondary,17,apr,no,1013
42,tertiary,26,aug,yes,1000
30,tertiary,1,oct,no,214
46,secondary,30,may,no,170
26,secondary,4,jul,no,235
41,secondary,5,may,no,114
52,primary,10,aug,no,352
57,secondary,5,may,no,242
26,tertiary,29,may,no,360
30,tertiary,6,feb,no,108
52,secondary,8,may,no,143
37,secondary,11,may,no,182
55,secondary,30,jul,no,207
57,secondary,3,feb,no,119
40,secondary,19,nov,no,259
28,secondary,14,may,no,178
31,secondary,29,jan,no,355
35,tertiary,11,feb,yes,391
55,tertiary,28,jul,no,167
36,secondary,9,jul,no,36
39,tertiary,19,jun,no,185
51,tertiary,4,aug,no,147
45,secondary,20,aug,yes,703
24,secondary,22,jul,yes,355
50,secondary,5,aug,yes,720
49,primary,13,may,no,113
59,secondary,13,aug,no,79
60,secondary,28,jul,no,178
36,secondary,12,may,no,98
55,secondary,6,may,no,150
33,secondary,8,may,no,95
57,primary,16,may,no,186
36,secondary,20,apr,no,637
49,secondary,19,may,no,571
26,secondary,29,jan,no,90
47,secondary,12,oct,yes,105
37,secondary,17,nov,no,69
37,secondary,14,aug,no,86
49,tertiary,25,may,no,269
48,primary,9,jul,no,36
35,tertiary,12,feb,no,1416
64,unknown,12,mar,no,120
31,secondary,28,aug,no,18
31,secondary,17,nov,no,111
56,secondary,20,aug,no,210
58,tertiary,7,may,no,103
49,primary,14,may,no,384
57,secondary,18,nov,no,878
32,secondary,18,nov,no,486
30,secondary,5,feb,no,192
44,tertiary,10,jul,no,183
36,tertiary,25,jul,no,571
43,secondary,6,may,no,37
48,primary,11,may,no,127
38,secondary,17,nov,no,62
33,secondary,17,apr,no,515
32,secondary,15,may,no,45
33,secondary,21,may,no,163
38,tertiary,6,may,no,92
40,tertiary,21,nov,no,110
44,secondary,29,may,no,54
47,primary,22,jul,no,166
54,tertiary,21,nov,no,336
24,secondary,16,apr,no,417
34,primary,14,may,no,406
28,secondary,18,jun,no,59
46,secondary,27,may,no,106
40,tertiary,14,may,no,377
30,unknown,21,may,no,149
39,primary,13,may,no,364
60,tertiary,25,aug,no,151
36,tertiary,16,mar,yes,392
37,secondary,5,feb,no,102
37,primary,16,jun,no,25
33,tertiary,20,nov,no,437
32,tertiary,7,aug,no,436
42,secondary,2,jun,no,349
31,secondary,28,may,no,85
54,unknown,20,jun,no,7
35,tertiary,12,jun,no,130
42,tertiary,28,may,no,217
42,primary,5,jun,no,48
26,primary,20,apr,no,271
53,secondary,2,feb,no,210
29,secondary,28,may,no,188
39,secondary,12,jun,no,171
30,tertiary,2,feb,yes,402
36,tertiary,31,jul,no,292
43,secondary,19,may,no,277
31,unknown,17,mar,no,133
29,secondary,11,may,no,12
31,secondary,28,jan,no,71
33,tertiary,25,may,no,344
51,tertiary,29,jul,no,54
59,unknown,9,jul,no,611
60,secondary,11,may,no,443
33,secondary,21,aug,no,289
30,secondary,28,jan,no,135
52,primary,21,nov,no,73
32,secondary,20,nov,no,179
55,tertiary,4,aug,no,200
34,tertiary,1,aug,no,11
36,secondary,15,may,no,284
25,tertiary,12,may,no,185
50,secondary,28,aug,no,157
44,secondary,7,may,no,144
29,secondary,18,may,no,18
53,secondary,28,jan,no,70
59,primary,30,apr,no,92
36,secondary,20,may,no,83
31,secondary,14,may,no,291
43,primary,26,may,no,16
57,primary,21,jul,no,107
31,secondary,29,jan,no,653
50,secondary,27,aug,no,78
48,tertiary,24,feb,yes,127
43,tertiary,7,may,no,240
55,secondary,31,jul,no,81
28,secondary,23,jul,no,623
25,secondary,28,jul,no,50
55,primary,25,jul,no,106
28,secondary,8,jul,no,226
49,tertiary,2,mar,yes,368
50,tertiary,14,may,no,166
27,secondary,9,jun,no,46
23,secondary,9,feb,yes,742
56,secondary,19,aug,no,432
37,secondary,14,may,no,160
28,primary,15,may,no,43
27,primary,26,oct,yes,701
51,tertiary,16,may,no,330
59,unknown,7,aug,no,149
32,primary,13,may,no,804
52,tertiary,28,jul,no,61
54,tertiary,28,may,no,157
38,secondary,29,aug,no,44
52,secondary,8,aug,no,75
28,secondary,29,may,no,364
31,tertiary,25,may,no,77
34,primary,18,may,no,173
55,secondary,8,jul,no,305
36,secondary,16,apr,no,244
43,secondary,2,feb,yes,430
57,secondary,15,may,no,166
32,tertiary,6,feb,no,44
31,secondary,21,aug,no,102
31,secondary,7,jul,no,148
40,secondary,8,may,no,122
52,primary,22,aug,no,82
54,primary,14,may,no,156
46,secondary,2,feb,no,346
55,secondary,26,aug,no,172
28,secondary,3,jun,no,196
56,secondary,18,nov,no,163
35,secondary,5,may,no,192
45,secondary,12,oct,no,99
34,tertiary,6,oct,yes,1246
30,unknown,19,nov,no,1206
58,primary,27,aug,no,80
57,tertiary,8,may,yes,662
54,secondary,21,jul,no,208
67,secondary,13,aug,no,1152
28,tertiary,11,nov,yes,158
28,secondary,18,may,no,359
27,unknown,15,may,no,212
32,tertiary,6,aug,no,184
30,secondary,4,jul,no,407
32,secondary,6,may,no,94
39,tertiary,29,jan,no,126
54,tertiary,1,oct,no,395
31,tertiary,19,nov,no,156
36,secondary,18,may,no,197
34,secondary,26,jun,no,465
49,primary,8,may,no,161
33,secondary,28,aug,no,180
30,tertiary,24,jul,no,209
50,secondary,22,jul,no,160
35,secondary,29,jan,no,99
35,tertiary,30,may,no,120
34,secondary,9,may,no,76
20,unknown,27,jan,yes,196
42,tertiary,20,nov,no,135
44,secondary,16,jun,no,139
30,secondary,8,apr,yes,105
57,primary,9,jun,no,87
53,tertiary,27,apr,no,98
30,tertiary,22,may,no,157
39,tertiary,6,aug,no,181
45,secondary,7,jul,yes,574
53,tertiary,19,nov,no,67
48,secondary,31,jul,no,35
33,tertiary,7,may,no,256
38,tertiary,5,aug,no,210
31,secondary,20,nov,no,604
55,secondary,9,jun,no,255
43,tertiary,15,may,no,317
31,secondary,12,may,no,123
49,tertiary,8,mar,no,111
31,tertiary,11,may,no,247
30,secondary,14,may,no,103
50,primary,7,aug,yes,526
28,secondary,26,may,no,89
44,secondary,23,jul,no,201
31,unknown,7,may,no,189
35,tertiary,20,nov,yes,728
27,tertiary,3,feb,no,239
61,secondary,24,jul,no,286
48,secondary,16,mar,no,291
41,primary,8,may,no,182
36,secondary,16,jun,no,265
56,secondary,19,nov,no,682
44,secondary,17,apr,no,211
26,secondary,27,may,no,137
27,tertiary,3,sep,yes,431
44,secondary,18,jul,no,569
37,secondary,29,jul,no,153
36,secondary,20,apr,no,274
30,tertiary,15,may,no,73
32,secondary,15,jun,yes,372
31,secondary,14,may,no,22
56,secondary,10,jul,no,323
31,tertiary,21,may,no,42
32,tertiary,2,jun,no,447
50,secondary,4,jun,no,142
43,primary,15,oct,yes,166
31,secondary,18,jul,no,302
33,tertiary,14,may,no,91
58,secondary,20,aug,no,64
52,secondary,11,aug,no,356
44,primary,16,may,no,428
42,tertiary,9,jul,no,497
37,tertiary,31,jul,no,350
77,primary,10,aug,no,365
55,primary,19,jun,no,15
27,secondary,21,jul,no,104
27,primary,30,jul,no,70
41,tertiary,7,apr,no,542
48,secondary,15,may,no,263
33,secondary,23,may,no,3
37,primary,7,may,no,569
47,unknown,4,aug,no,108
52,secondary,24,may,yes,699
31,tertiary,22,aug,no,323
35,tertiary,26,jun,no,529
40,secondary,17,jul,no,728
37,secondary,14,may,no,151
32,tertiary,22,aug,yes,576
34,secondary,9,may,no,192
38,tertiary,21,nov,no,143
47,unknown,26,may,no,164
32,tertiary,28,aug,no,49
37,tertiary,16,apr,no,309
48,primary,12,may,no,81
52,unknown,26,aug,no,168
37,secondary,8,apr,no,208
43,primary,15,may,no,38
60,unknown,18,aug,no,458
41,tertiary,31,jul,no,21
44,tertiary,16,apr,no,201
60,secondary,27,may,yes,173
47,primary,18,may,no,7
57,secondary,14,may,no,166
29,tertiary,2,feb,no,263
45,secondary,23,may,yes,893
56,tertiary,18,nov,no,630
45,secondary,4,feb,no,510
63,secondary,8,jun,yes,506
31,secondary,13,apr,no,542
57,primary,9,jun,no,166
30,tertiary,12,jun,no,175
27,secondary,15,feb,yes,171
56,primary,29,jan,no,52
57,tertiary,20,nov,no,98
56,unknown,11,aug,no,111
25,tertiary,20,aug,yes,267
36,primary,13,may,no,285
32,tertiary,29,jan,no,215
31,secondary,2,feb,yes,855
43,secondary,26,aug,no,14
26,secondary,6,jun,no,237
48,tertiary,28,aug,no,16
34,secondary,26,may,no,16
45,primary,30,may,no,156
26,secondary,7,may,no,582
42,tertiary,25,aug,no,15
28,secondary,17,oct,no,115
52,primary,19,nov,no,1548
56,secondary,27,may,no,243
38,unknown,26,may,yes,579
35,secondary,14,jul,no,69
33,secondary,17,apr,no,400
37,secondary,6,jun,no,61
44,secondary,19,nov,no,187
31,secondary,18,may,no,9
50,secondary,17,nov,no,344
33,secondary,18,jul,no,100
31,tertiary,27,aug,no,43
39,secondary,8,apr,no,201
36,secondary,5,may,no,348
34,secondary,20,nov,no,145
44,tertiary,9,jul,no,300
30,secondary,18,may,no,298
35,unknown,28,may,no,667
54,tertiary,19,nov,no,89
32,secondary,6,may,no,501
33,secondary,21,jul,no,323
32,tertiary,21,nov,no,80
39,secondary,7,may,yes,882
49,secondary,19,nov,no,102
32,secondary,20,aug,no,157
33,tertiary,16,jul,no,90
37,secondary,3,jun,no,202
51,secondary,18,jul,no,145
33,secondary,3,nov,yes,179
30,secondary,5,may,no,213
40,tertiary,16,jul,no,87
60,tertiary,7,jul,no,79
38,tertiary,16,jun,no,209
46,primary,29,may,no,52
37,primary,9,jun,no,108
35,secondary,14,may,no,152
26,secondary,12,aug,no,478
28,primary,4,may,no,264
28,secondary,30,jan,no,337
32,primary,20,may,no,614
34,tertiary,20,may,no,415
32,secondary,30,jan,no,119
45,unknown,27,mar,no,124
27,tertiary,12,may,no,191
39,secondary,9,feb,no,170
36,primary,12,jun,no,398
31,secondary,26,may,no,501
35,tertiary,29,oct,yes,171
37,tertiary,26,may,no,777
50,secondary,29,jul,no,790
35,secondary,17,jun,no,123
38,secondary,21,nov,no,152
34,tertiary,25,nov,yes,296
40,secondary,26,aug,no,67
42,tertiary,15,may,no,84
30,secondary,26,jun,no,29
43,secondary,22,jul,no,76
45,primary,13,apr,yes,122
39,primary,13,may,no,155
67,secondary,3,nov,yes,537
60,tertiary,6,nov,no,126
48,tertiary,28,jan,no,58
36,secondary,28,aug,no,1037
31,secondary,15,jul,no,275
54,secondary,5,jun,no,115
36,secondary,21,may,no,153
41,secondary,28,aug,no,50
36,secondary,26,jun,no,71
45,secondary,29,mar,no,88
32,secondary,7,aug,no,365
59,primary,5,jun,no,86
31,secondary,23,may,no,152
50,secondary,11,jul,no,170
40,primary,13,may,no,277
35,tertiary,8,may,no,209
21,secondary,5,jun,no,329
35,secondary,7,may,no,141
33,tertiary,16,apr,no,633
27,secondary,3,jun,no,42
40,secondary,18,nov,no,172
34,secondary,3,jun,no,77
36,tertiary,15,may,no,185
40,tertiary,6,aug,yes,131
56,secondary,9,jun,no,594
47,secondary,19,nov,no,353
45,primary,28,aug,no,189
47,secondary,30,apr,yes,231
33,secondary,9,may,no,120
31,tertiary,1,jun,yes,296
48,tertiary,14,aug,no,85
47,secondary,13,aug,no,151
31,secondary,19,may,no,344
46,primary,24,jul,no,314
54,tertiary,2,oct,yes,849
45,secondary,15,may,no,238
45,secondary,3,nov,yes,215
32,tertiary,25,jan,no,96
49,tertiary,5,feb,no,18
43,primary,30,may,no,222
50,tertiary,7,may,no,128
39,secondary,7,may,no,168
31,secondary,26,may,no,172
28,secondary,23,may,no,31
35,primary,11,may,no,77
24,primary,14,jul,yes,334
35,tertiary,2,feb,no,76
41,tertiary,23,jul,no,244
57,primary,11,feb,yes,981
35,secondary,6,jun,no,19
33,secondary,15,may,no,39
49,tertiary,22,aug,no,55
49,secondary,14,may,yes,558
36,secondary,12,aug,yes,396
36,secondary,10,jul,no,148
36,secondary,27,jun,no,56
50,secondary,20,jun,no,250
27,secondary,4,jun,no,49
28,secondary,9,sep,yes,268
33,secondary,21,nov,no,381
39,tertiary,28,aug,no,53
40,secondary,20,jun,no,14
38,secondary,11,jun,no,339
31,unknown,18,nov,no,75
59,secondary,5,aug,no,125
41,tertiary,20,apr,no,60
39,tertiary,18,nov,no,633
42,unknown,16,may,no,509
52,secondary,18,nov,no,248
26,secondary,28,jan,no,214
22,secondary,14,aug,no,236
30,secondary,23,jul,no,100
26,secondary,12,may,no,181
39,secondary,9,jun,no,108
34,secondary,27,may,no,257
34,primary,3,feb,no,625
30,secondary,30,apr,no,44
35,primary,15,may,yes,1190
41,secondary,9,feb,no,64
34,tertiary,18,may,no,17
43,secondary,8,may,no,296
37,tertiary,8,may,no,137
60,tertiary,18,jun,no,802
28,primary,16,apr,no,404
23,secondary,11,jun,no,327
57,unknown,20,jun,no,165
33,tertiary,23,sep,no,333
25,tertiary,5,jun,yes,149
39,primary,8,may,no,207
56,primary,5,feb,no,916
31,tertiary,7,aug,no,446
56,primary,18,aug,no,111
27,secondary,25,jul,no,199
54,secondary,12,nov,yes,241
33,tertiary,25,jul,no,170
49,unknown,15,jul,no,541
33,tertiary,26,may,no,308
35,secondary,4,jun,yes,147
61,secondary,12,aug,no,331
41,secondary,31,jul,no,121
33,tertiary,29,jan,no,265
32,secondary,8,may,yes,501
31,unknown,23,may,no,98
47,primary,29,aug,no,58
53,secondary,21,nov,no,6
42,secondary,11,may,no,79
49,secondary,29,jul,no,246
47,primary,13,may,yes,659
28,secondary,17,sep,no,47
55,secondary,28,aug,no,16
36,tertiary,22,aug,no,122
39,tertiary,20,apr,no,64
46,primary,30,oct,yes,175
37,secondary,28,aug,no,75
38,secondary,19,may,no,147
31,primary,20,may,no,157
50,secondary,17,nov,no,1606
56,secondary,11,aug,no,115
51,primary,18,nov,no,169
40,secondary,17,jun,no,163
37,secondary,14,may,no,123
32,secondary,30,may,no,120
39,secondary,6,may,no,262
36,primary,21,aug,no,238
80,primary,29,oct,yes,746
59,secondary,11,jun,no,236
35,secondary,22,aug,no,392
31,secondary,23,may,no,204
47,secondary,21,nov,yes,902
57,primary,16,jul,no,214
32,tertiary,20,nov,no,110
43,secondary,18,nov,no,95
45,primary,19,aug,no,92
70,primary,16,mar,no,618
33,secondary,22,aug,no,239
51,secondary,13,may,no,805
30,secondary,18,nov,no,37
47,secondary,4,aug,no,322
35,tertiary,12,may,no,13
30,secondary,12,aug,no,105
32,tertiary,12,may,no,289
35,secondary,26,aug,no,259
44,secondary,15,jul,no,149
36,secondary,9,jun,yes,150
47,tertiary,18,aug,yes,638
67,primary,12,jan,no,164
33,secondary,28,may,no,132
39,tertiary,3,feb,no,265
60,secondary,2,feb,no,95
27,secondary,7,may,no,212
31,secondary,9,may,no,231
29,tertiary,2,mar,no,107
32,secondary,13,aug,no,144
34,unknown,30,apr,no,121
49,tertiary,5,aug,no,278
35,secondary,29,jun,yes,660
49,secondary,11,may,no,158
53,secondary,18,jun,no,443
59,primary,5,jun,no,21
54,unknown,12,may,no,288
37,secondary,25,jul,no,335
32,tertiary,8,aug,no,161
33,secondary,4,feb,no,291
39,secondary,29,aug,no,35
42,primary,7,aug,no,184
32,tertiary,12,aug,no,162
45,secondary,19,nov,no,111
39,tertiary,2,feb,no,182
34,secondary,9,jul,no,295
34,secondary,29,jul,no,393
43,secondary,28,jan,no,256
32,primary,9,may,no,21
32,tertiary,29,dec,yes,155
52,secondary,29,jan,no,189
55,secondary,23,may,no,246
59,secondary,9,may,no,232
41,primary,16,may,no,393
27,secondary,21,may,no,504
36,secondary,11,jun,yes,595
26,secondary,28,may,no,94
33,tertiary,20,aug,no,75
36,secondary,25,jul,no,320
50,secondary,7,jul,no,416
53,primary,7,jul,no,114
54,tertiary,28,aug,no,276
31,secondary,27,aug,no,9
60,tertiary,15,may,no,325
42,primary,17,jul,no,397
38,tertiary,23,jul,no,194
32,secondary,23,jul,yes,1152
36,secondary,9,feb,no,8
36,secondary,17,jun,no,256
31,primary,28,may,no,411
30,tertiary,3,jun,no,276
33,secondary,26,may,no,175
59,primary,29,jul,no,44
56,tertiary,7,aug,no,666
39,tertiary,20,jun,no,12
50,secondary,11,may,no,309
53,tertiary,24,mar,no,125
35,tertiary,5,jul,no,101
29,secondary,3,feb,no,266
52,unknown,30,may,no,170
39,secondary,10,jul,no,37
57,tertiary,20,nov,no,123
52,secondary,6,may,no,164
37,secondary,28,jan,no,561
42,tertiary,17,nov,no,116
54,unknown,20,jun,yes,838
34,secondary,28,jan,no,50
47,secondary,13,may,no,47
52,primary,15,may,yes,755
54,tertiary,17,apr,no,231
55,secondary,22,feb,yes,261
34,unknown,30,jan,no,263
33,secondary,6,may,no,84
32,tertiary,17,jul,no,177
32,secondary,19,nov,yes,1502
47,secondary,21,aug,no,184
59,tertiary,7,jul,yes,1272
39,tertiary,8,may,no,40
32,secondary,14,may,no,48
34,secondary,22,jul,no,247
35,secondary,20,nov,no,251
33,secondary,3,feb,yes,355
41,unknown,31,jul,no,33
53,tertiary,8,aug,no,92
34,tertiary,20,aug,no,263
27,tertiary,15,may,no,95
41,secondary,12,aug,no,173
50,primary,20,apr,yes,670
55,unknown,21,nov,no,55
44,secondary,20,apr,yes,133
36,secondary,2,feb,no,122
36,tertiary,6,may,no,146
28,primary,30,may,no,557
31,secondary,2,feb,no,155
47,secondary,14,jul,no,227
36,tertiary,11,may,yes,608
57,secondary,29,jan,no,267
34,secondary,27,may,no,185
42,secondary,17,apr,no,52
33,tertiary,6,feb,no,150
63,secondary,15,sep,yes,953
35,tertiary,5,may,no,80
58,secondary,9,apr,no,184
43,unknown,17,nov,no,80
34,secondary,9,may,no,232
25,secondary,21,aug,yes,273
42,primary,6,may,no,186
38,primary,28,jul,no,33
41,secondary,20,apr,no,106
43,secondary,19,nov,no,72
56,unknown,8,feb,no,405
59,tertiary,14,may,no,303
27,secondary,3,jun,no,188
37,primary,8,may,no,161
33,tertiary,21,aug,no,126
57,primary,30,jul,no,78
40,primary,14,may,no,301
41,secondary,27,aug,no,247
33,secondary,25,may,yes,202
39,secondary,28,jul,no,143
31,secondary,3,jun,no,150
28,secondary,3,jul,yes,308
52,secondary,8,aug,no,62
43,secondary,27,may,yes,187
31,secondary,25,may,no,97
37,primary,15,jul,no,265
28,tertiary,5,aug,no,98
47,secondary,30,apr,no,81
30,tertiary,21,aug,no,194
37,secondary,20,apr,no,226
48,tertiary,28,jan,yes,417
54,secondary,22,aug,no,309
45,unknown,19,aug,no,211
31,secondary,20,apr,no,400
45,secondary,7,jul,no,256
35,secondary,30,jul,yes,1005
41,primary,9,jul,no,193
35,tertiary,23,feb,yes,155
47,tertiary,5,may,no,316
25,secondary,23,jul,no,273
59,primary,28,jul,no,20
38,secondary,18,jun,no,203
38,secondary,20,nov,no,386
27,secondary,15,mar,no,106
36,secondary,17,nov,no,231
44,tertiary,18,aug,no,360
46,secondary,28,may,no,223
24,tertiary,23,may,no,230
30,primary,11,may,no,49
34,secondary,20,may,no,203
52,tertiary,26,aug,yes,1223
32,tertiary,15,may,no,676
38,secondary,9,may,no,705
37,secondary,16,apr,no,114
33,secondary,21,oct,yes,144
37,secondary,19,nov,no,228
55,secondary,31,mar,no,829
53,secondary,20,apr,no,304
26,tertiary,3,jul,yes,446
58,secondary,31,jul,no,102
45,secondary,24,jul,no,304
40,primary,15,may,no,191
46,secondary,6,aug,no,128
50,primary,16,jun,no,264
30,tertiary,19,nov,no,132
50,primary,7,may,no,117
